FrameNumber,FrametimeMs,ImageIndex,PresentMode
2412,4.18582,2,2
2413,4.20784,1,2
2414,4.16312,0,2
2415,4.19709,2,2
2416,4.10184,1,2
2417,4.1569,0,2
2418,4.18181,2,2
2419,4.21911,1,2
2420,4.15031,0,2
2421,4.12718,2,2
2422,4.21749,1,2
2423,4.11618,0,2
2424,4.16743,2,2
2425,4.21036,1,2
2426,4.10385,0,2
2427,4.22839,2,2
2428,4.16923,1,2
2429,4.16161,0,2
2430,4.1059,2,2
2431,4.22778,1,2
2432,4.16849,0,2
2433,4.10154,2,2
2434,4.24136,1,2
2435,4.15477,0,2
2436,4.12184,2,2
2437,4.22534,1,2
2438,4.17054,0,2
2439,4.16803,2,2
2440,4.15759,1,2
2441,4.09864,0,2
2442,4.17908,2,2
2443,4.22983,1,2
2444,4.15882,0,2
2445,4.19859,2,2
2446,4.09946,1,2
2447,4.20009,0,2
2448,4.12964,2,2
2449,4.14484,1,2
2450,4.21642,0,2
2451,4.17502,2,2
2452,4.11683,1,2
2453,4.16027,0,2
2454,4.15757,2,2
2455,4.24142,1,2
2456,4.1692,0,2
2457,4.11521,2,2
2458,4.15926,1,2
2459,4.17472,0,2
2460,4.14895,2,2
2461,4.17335,1,2
2462,4.1965,0,2
2463,4.24663,2,2
2464,4.15574,1,2
2465,4.13578,0,2
2466,4.11763,2,2
2467,4.19152,1,2
2468,4.19016,0,2
2469,4.1207,2,2
2470,4.14857,1,2
2471,4.17645,0,2
2472,4.16192,2,2
2473,4.19941,1,2
2474,4.12247,0,2
2475,4.22702,2,2
2476,4.10352,1,2
2477,4.22813,0,2
2478,4.11,2,2
2479,4.21967,1,2
2480,4.10854,0,2
2481,4.25199,2,2
2482,4.08992,1,2
2483,4.15689,0,2
2484,4.18493,2,2
2485,4.20318,1,2
2486,4.13862,0,2
2487,4.22952,2,2
2488,4.08568,1,2
2489,4.22573,0,2
2490,4.1141,2,2
2491,4.21179,1,2
2492,4.17399,0,2
2493,4.19403,2,2
2494,4.14372,1,2
2495,4.09699,0,2
2496,4.19315,2,2
2497,4.18345,1,2
2498,4.13979,0,2
2499,4.22168,2,2
2500,4.17392,1,2
2501,4.09134,0,2
2502,4.17303,2,2
2503,4.22912,1,2
2504,4.16486,0,2
2505,4.16234,2,2
2506,4.18049,1,2
2507,4.09839,0,2
2508,4.18485,2,2
2509,4.19642,1,2
2510,4.14705,0,2
2511,4.21403,2,2
2512,4.0994,1,2
2513,4.16095,0,2
2514,4.1918,2,2
2515,4.20755,1,2
2516,4.1594,0,2
2517,4.16596,2,2
2518,4.16838,1,2
2519,4.17932,0,2
2520,4.13382,2,2
2521,4.15227,1,2
2522,4.15257,0,2
2523,4.20252,2,2
2524,4.14536,1,2
2525,4.2002,0,2
2526,4.11071,2,2
2527,4.22089,1,2
2528,4.17501,0,2
2529,4.16886,2,2
2530,4.17122,1,2
2531,4.08683,0,2
2532,4.19377,2,2
2533,4.2025,1,2
2534,4.19336,0,2
2535,4.15865,2,2
2536,4.09154,1,2
2537,4.23127,0,2
2538,4.12637,2,2
2539,4.21788,1,2
2540,4.15479,0,2
2541,4.12255,2,2
2542,4.15064,1,2
2543,4.16889,0,2
2544,4.17874,2,2
2545,4.19675,1,2
2546,4.19766,0,2
2547,4.09548,2,2
2548,4.1748,1,2
2549,4.14893,0,2
2550,4.16578,2,2
2551,4.24487,1,2
2552,4.15576,0,2
2553,4.17954,2,2
2554,4.09689,1,2
2555,4.2174,0,2
2556,4.13297,2,2
2557,4.20866,1,2
2558,4.16829,0,2
2559,4.1741,2,2
2560,4.14514,1,2
2561,4.1793,0,2
2562,4.14427,2,2
2563,4.19759,1,2
2564,4.15124,0,2
2565,4.11627,2,2
2566,4.17232,1,2
2567,4.16129,0,2
2568,4.1819,2,2
2569,4.19113,1,2
2570,4.17445,0,2
2571,4.11326,2,2
2572,4.2339,1,2
2573,4.0999,0,2
2574,4.17412,2,2
2575,4.24202,1,2
2576,4.09073,0,2
2577,4.22321,2,2
2578,4.18976,1,2
2579,4.07951,0,2
2580,4.19057,2,2
2581,4.16841,1,2
2582,4.16714,0,2
2583,4.16955,2,2
2584,4.21152,1,2
2585,4.09472,0,2
2586,4.18461,2,2
2587,4.20543,1,2
2588,4.12176,0,2
2589,4.18067,2,2
2590,4.1576,1,2
2591,4.22329,0,2
2592,4.12601,2,2
2593,4.18957,1,2
2594,4.19291,0,2
2595,4.17866,2,2
2596,4.15543,1,2
2597,4.08377,0,2
2598,4.17457,2,2
2599,4.17398,1,2
2600,4.16753,0,2
2601,4.16255,2,2
2602,4.23335,1,2
2603,4.09997,0,2
2604,4.17826,2,2
2605,4.20027,1,2
2606,4.20131,0,2
2607,4.08564,2,2
2608,4.17202,1,2
2609,4.164,0,2
2610,4.18754,2,2
2611,4.19329,1,2
2612,4.18172,0,2
2613,4.17198,2,2
2614,4.10921,1,2
2615,4.14282,0,2
2616,4.21357,2,2
2617,4.17327,1,2
2618,4.18331,0,2
2619,4.18148,2,2
2620,5.91029,1,2
2621,2.34109,0,2
2622,4.1809,2,2
2623,4.23154,1,2
2624,4.17389,0,2
2625,4.15785,2,2
2626,4.11461,1,2
2627,4.14719,0,2
2628,4.17231,2,2
2629,4.21078,1,2
2630,4.18832,0,2
2631,4.17277,2,2
2632,4.16733,1,2
2633,4.10398,0,2
2634,4.15217,2,2
2635,4.2291,1,2
2636,4.18159,0,2
2637,4.18154,2,2
2638,4.1403,1,2
2639,4.10887,0,2
2640,4.18694,2,2
2641,4.18816,1,2
2642,4.1798,0,2
2643,4.14126,2,2
2644,4.22365,1,2
2645,4.07946,0,2
2646,4.17176,2,2
2647,4.22942,1,2
2648,4.16207,0,2
2649,4.16909,2,2
2650,4.16409,1,2
2651,4.11873,0,2
2652,4.18117,2,2
2653,4.19152,1,2
2654,4.17264,0,2
2655,4.16739,2,2
2656,4.11164,1,2
2657,4.16398,0,2
2658,4.20527,2,2
2659,4.17054,1,2
2660,4.19781,0,2
2661,4.11033,2,2
2662,4.16441,1,2
2663,4.18596,0,2
2664,4.15078,2,2
2665,4.19398,1,2
2666,4.12449,0,2
2667,4.15945,2,2
2668,4.24012,1,2
2669,4.11387,0,2
2670,4.16705,2,2
2671,4.2159,1,2
2672,4.10532,0,2
2673,4.1505,2,2
2674,4.23428,1,2
2675,4.10512,0,2
2676,4.19189,2,2
2677,4.1494,1,2
2678,4.22651,0,2
2679,4.10362,2,2
2680,4.18144,1,2
2681,4.15445,0,2
2682,4.18688,2,2
2683,4.24395,1,2
2684,4.13798,0,2
2685,4.10545,2,2
2686,4.23508,1,2
2687,4.08999,0,2
2688,4.18894,2,2
2689,4.19506,1,2
2690,4.18357,0,2
2691,4.11815,2,2
2692,4.2157,1,2
2693,4.10261,0,2
2694,4.17048,2,2
2695,4.22137,1,2
2696,4.15724,0,2
2697,4.1148,2,2
2698,4.26112,1,2
2699,4.07394,0,2
2700,4.18721,2,2
2701,4.13737,1,2
2702,4.23789,0,2
2703,4.12542,2,2
2704,4.16078,1,2
2705,4.15294,0,2
2706,4.18994,2,2
2707,4.23443,1,2
2708,4.08177,0,2
2709,4.16297,2,2
2710,4.22504,1,2
2711,4.10024,0,2
2712,4.19925,2,2
2713,4.20236,1,2
2714,4.16172,0,2
2715,4.11118,2,2
2716,4.17473,1,2
2717,4.16021,0,2
2718,4.18384,2,2
2719,4.15757,1,2
2720,4.21938,0,2
2721,4.10487,2,2
2722,4.22859,1,2
2723,4.11837,0,2
2724,4.14838,2,2
2725,4.22092,1,2
2726,4.13993,0,2
2727,4.15118,2,2
2728,4.17384,1,2
2729,4.15482,0,2
2730,4.17386,2,2
2731,4.16927,1,2
2732,4.18113,0,2
2733,4.21503,2,2
2734,4.09125,1,2
2735,4.19076,0,2
2736,4.16792,2,2
2737,4.20512,1,2
2738,4.14187,0,2
2739,4.22058,2,2
2740,4.09297,1,2
2741,4.2144,0,2
2742,4.11779,2,2
2743,4.22364,1,2
2744,4.09464,0,2
2745,4.18418,2,2
2746,4.152,1,2
2747,4.16731,0,2
2748,4.19238,2,2
2749,4.19076,1,2
2750,4.12404,0,2
2751,4.22475,2,2
2752,4.11599,1,2
2753,4.15053,0,2
2754,4.18418,2,2
2755,4.2234,1,2
2756,4.15058,0,2
2757,4.11193,2,2
2758,4.25074,1,2
2759,4.08592,0,2
2760,4.18465,2,2
2761,4.21334,1,2
2762,4.13283,0,2
2763,4.15825,2,2
2764,4.21623,1,2
2765,4.09884,0,2
2766,4.18856,2,2
2767,4.15384,1,2
2768,4.26063,0,2
2769,4.12121,2,2
2770,4.10298,1,2
2771,4.1635,0,2
2772,4.19833,2,2
2773,4.15136,1,2
2774,4.14403,0,2
2775,4.23898,2,2
2776,4.10376,1,2
2777,4.16208,0,2
2778,4.17188,2,2
2779,4.22093,1,2
2780,4.12241,0,2
2781,4.2328,2,2
2782,4.0942,1,2
2783,4.16576,0,2
2784,4.20346,2,2
2785,4.14483,1,2
2786,4.14885,0,2
2787,4.23579,2,2
2788,4.10395,1,2
2789,4.17208,0,2
2790,4.18561,2,2
2791,4.22159,1,2
2792,4.08656,0,2
2793,4.25581,2,2
2794,4.109,1,2
2795,4.16233,0,2
2796,4.16986,2,2
2797,4.15582,1,2
2798,4.15619,0,2
2799,4.23309,2,2
2800,4.1699,1,2
2801,4.10853,0,2
2802,4.16625,2,2
2803,4.24172,1,2
2804,4.14217,0,2
2805,4.12567,2,2
2806,4.20565,1,2
2807,4.11904,0,2
2808,4.17993,2,2
2809,4.16356,1,2
2810,4.19902,0,2
2811,4.14037,2,2
2812,4.20806,1,2
2813,4.10211,0,2
2814,4.18202,2,2
2815,4.15,1,2
2816,4.2533,0,2
2817,4.15859,2,2
2818,4.09321,1,2
2819,4.21649,0,2
2820,4.11318,2,2
2821,4.21983,1,2
2822,4.18196,0,2
2823,4.14676,2,2
2824,4.1313,1,2
2825,4.17218,0,2
2826,4.17109,2,2
2827,4.20642,1,2
2828,4.17196,0,2
2829,4.09562,2,2
2830,4.1938,1,2
2831,4.14103,0,2
2832,4.16678,2,2
2833,4.21674,1,2
2834,4.10555,0,2
2835,4.19734,2,2
2836,4.14507,1,2
2837,4.15939,0,2
2838,4.18863,2,2
2839,4.22181,1,2
2840,4.16724,0,2
2841,4.10263,2,2
2842,4.16335,1,2
2843,4.16189,0,2
2844,4.17373,2,2
2845,4.16115,1,2
2846,4.23139,0,2
2847,4.10537,2,2
2848,4.17015,1,2
2849,4.16171,0,2
2850,4.20095,2,2
2851,4.18844,1,2
2852,4.16687,0,2
2853,4.18406,2,2
2854,4.09216,1,2
2855,4.17806,0,2
2856,4.18078,2,2
2857,4.15999,1,2
2858,4.14284,0,2
2859,4.24881,2,2
2860,4.08833,1,2
2861,4.1621,0,2
2862,4.20663,2,2
2863,4.21697,1,2
2864,4.08107,0,2
2865,4.17021,2,2
2866,4.17382,1,2
2867,4.16435,0,2
2868,4.1657,2,2
2869,4.15822,1,2
2870,4.16902,0,2
2871,4.17983,2,2
2872,4.22295,1,2
2873,4.11376,0,2
2874,4.16248,2,2
2875,4.19579,1,2
2876,4.13214,0,2
2877,4.16701,2,2
2878,4.16988,1,2
2879,4.16754,0,2
2880,4.16489,2,2
2881,4.16393,1,2
2882,4.23962,0,2
2883,4.13405,2,2
2884,4.14645,1,2
2885,4.14422,0,2
2886,4.20267,2,2
2887,4.22173,1,2
2888,4.08687,0,2
2889,4.24711,2,2
2890,4.07952,1,2
2891,4.16387,0,2
2892,4.18753,2,2
2893,4.15388,1,2
2894,4.15856,0,2
2895,4.18528,2,2
2896,4.157,1,2
2897,4.16415,0,2
2898,4.18918,2,2
2899,4.13753,1,2
2900,4.23374,0,2
2901,4.11664,2,2
2902,4.15509,1,2
2903,4.17536,0,2
2904,4.17882,2,2
2905,4.14864,1,2
2906,4.15525,0,2
2907,4.24444,2,2
2908,4.10323,1,2
2909,4.15986,0,2
2910,4.20776,2,2
2911,4.20163,1,2
2912,4.11837,0,2
2913,4.22546,2,2
2914,4.08957,1,2
2915,4.16243,0,2
2916,4.20695,2,2
2917,4.13507,1,2
2918,4.15617,0,2
2919,4.18352,2,2
2920,4.17245,1,2
2921,4.15472,0,2
2922,4.20145,2,2
2923,4.20634,1,2
2924,4.09638,0,2
2925,4.16057,2,2
2926,4.17811,1,2
2927,4.15482,0,2
2928,4.19114,2,2
2929,4.13195,1,2
2930,4.17076,0,2
2931,4.16432,2,2
2932,4.1709,1,2
2933,4.24447,0,2
2934,4.08592,2,2
2935,4.1971,1,2
2936,4.13311,0,2
2937,4.19417,2,2
2938,4.15063,1,2
2939,4.17576,0,2
2940,4.17293,2,2
2941,4.21768,1,2
2942,4.10495,0,2
2943,4.17783,2,2
2944,4.15635,1,2
2945,4.15732,0,2
2946,4.16932,2,2
2947,4.17236,1,2
2948,4.1741,0,2
2949,4.19474,2,2
2950,4.14228,1,2
2951,4.16118,0,2
2952,4.17734,2,2
2953,4.1433,1,2
2954,4.16626,0,2
2955,4.20483,2,2
2956,4.14057,1,2
2957,4.16561,0,2
2958,4.19803,2,2
2959,4.15183,1,2
2960,4.14007,0,2
2961,5.90709,2,2
2962,2.42124,1,2
2963,4.18009,0,2
2964,4.15636,2,2
2965,4.22997,1,2
2966,4.13828,0,2
2967,4.15636,2,2
2968,4.16501,1,2
2969,4.15398,0,2
2970,4.18126,2,2
2971,4.22389,1,2
2972,4.10998,0,2
2973,4.1523,2,2
2974,4.22571,1,2
2975,4.09955,0,2
2976,4.17357,2,2
2977,4.1601,1,2
2978,4.21052,0,2
2979,4.13254,2,2
2980,4.16129,1,2
2981,4.16864,0,2
2982,4.16553,2,2
2983,4.1856,1,2
2984,4.14595,0,2
2985,4.17903,2,2
2986,4.15567,1,2
2987,4.16356,0,2
2988,4.20247,2,2
2989,4.13912,1,2
2990,4.16402,0,2
2991,4.23392,2,2
2992,4.10276,1,2
2993,4.16327,0,2
2994,4.19301,2,2
2995,4.2099,1,2
2996,4.09851,0,2
2997,4.16527,2,2
2998,4.16561,1,2
2999,4.16724,0,2
3000,4.16012,2,2
3001,4.23002,1,2
3002,4.11929,0,2
3003,4.21092,2,2
3004,4.12892,1,2
3005,4.16448,0,2
3006,4.17743,2,2
3007,4.1617,1,2
3008,4.15314,0,2
3009,4.16825,2,2
3010,4.16445,1,2
3011,4.16281,0,2
3012,4.1763,2,2
3013,4.16322,1,2
3014,4.24019,0,2
3015,4.09709,2,2
3016,4.17766,1,2
3017,4.15586,0,2
3018,4.18861,2,2
3019,4.14438,1,2
3020,4.23896,0,2
3021,4.09107,2,2
3022,4.17038,1,2
3023,4.16536,0,2
3024,4.19585,2,2
3025,4.13493,1,2
3026,4.16409,0,2
3027,4.23515,2,2
3028,4.10871,1,2
3029,4.15923,0,2
3030,4.20015,2,2
3031,4.16102,1,2
3032,4.1392,0,2
3033,4.18632,2,2
3034,4.15894,1,2
3035,4.1634,0,2
3036,4.1723,2,2
3037,4.16488,1,2
3038,4.17295,0,2
3039,4.15731,2,2
3040,4.17735,1,2
3041,4.15862,0,2
3042,4.16376,2,2
3043,4.16734,1,2
3044,4.17072,0,2
3045,4.17681,2,2
3046,4.15438,1,2
3047,4.16973,0,2
3048,4.19019,2,2
3049,4.12925,1,2
3050,4.23772,0,2
3051,4.11414,2,2
3052,4.16047,1,2
3053,4.16077,0,2
3054,4.1978,2,2
3055,4.15932,1,2
3056,4.15007,0,2
3057,4.16448,2,2
3058,4.17023,1,2
3059,4.15752,0,2
3060,4.17174,2,2
3061,4.22219,1,2
3062,4.10805,0,2
3063,4.19258,2,2
3064,4.16531,1,2
3065,4.15168,0,2
3066,4.18677,2,2
3067,4.14581,1,2
3068,4.17416,0,2
3069,4.16142,2,2
3070,4.1733,1,2
3071,4.15502,0,2
3072,4.17002,2,2
3073,4.17399,1,2
3074,4.21405,0,2
3075,4.11691,2,2
3076,4.15694,1,2
3077,4.17042,0,2
3078,4.17124,2,2
3079,4.16853,1,2
3080,4.15357,0,2
3081,4.18095,2,2
3082,4.15994,1,2
3083,4.17826,0,2
3084,4.17383,2,2
3085,4.16129,1,2
3086,4.1529,0,2
3087,4.18052,2,2
3088,4.16753,1,2
3089,4.14571,0,2
3090,4.1727,2,2
3091,4.25495,1,2
3092,4.07438,0,2
3093,4.17212,2,2
3094,4.17001,1,2
3095,4.17323,0,2
3096,4.15916,2,2
3097,4.21576,1,2
3098,4.18936,0,2
3099,4.09874,2,2
3100,4.16883,1,2
3101,4.16187,0,2
3102,4.1817,2,2
3103,4.16535,1,2
3104,4.16709,0,2
3105,4.15561,2,2
3106,4.16634,1,2
3107,4.1522,0,2
3108,4.19039,2,2
3109,4.15164,1,2
3110,4.16418,0,2
3111,4.18251,2,2
3112,4.16169,1,2
3113,4.1575,0,2
3114,4.16579,2,2
3115,4.16943,1,2
3116,4.17523,0,2
3117,4.16153,2,2
3118,4.18288,1,2
3119,4.14675,0,2
3120,4.18004,2,2
3121,4.15179,1,2
3122,4.17577,0,2
3123,4.19499,2,2
3124,4.13788,1,2
3125,4.15441,0,2
3126,4.16694,2,2
3127,4.22016,1,2
3128,4.13657,0,2
3129,4.16918,2,2
3130,4.14902,1,2
3131,4.15782,0,2
3132,4.20814,2,2
3133,4.13543,1,2
3134,4.16058,0,2
3135,4.17121,2,2
3136,4.19587,1,2
3137,4.13305,0,2
3138,4.17138,2,2
3139,4.23662,1,2
3140,4.10323,0,2
3141,4.17871,2,2
3142,4.16483,1,2
3143,4.15871,0,2
3144,4.1617,2,2
3145,4.18897,1,2
3146,4.14521,0,2
3147,4.18891,2,2
3148,4.16967,1,2
3149,4.15928,0,2
3150,4.16967,2,2
3151,4.1719,1,2
3152,4.15466,0,2
3153,4.17166,2,2
3154,4.14256,1,2
3155,4.18347,0,2
3156,4.15624,2,2
3157,4.15931,1,2
3158,4.17206,0,2
3159,4.16903,2,2
3160,4.18335,1,2
3161,4.16251,0,2
3162,4.18533,2,2
3163,4.1483,1,2
3164,4.1595,0,2
3165,4.18467,2,2
3166,4.16376,1,2
3167,4.15551,0,2
3168,4.1832,2,2
3169,4.14157,1,2
3170,4.19385,0,2
3171,4.15521,2,2
3172,4.15336,1,2
3173,4.17227,0,2
3174,4.16947,2,2
3175,4.17686,1,2
3176,4.16873,0,2
3177,4.16725,2,2
3178,4.16717,1,2
3179,4.16564,0,2
3180,4.18637,2,2
3181,4.18836,1,2
3182,4.13524,0,2
3183,4.2009,2,2
3184,4.13203,1,2
3185,4.15692,0,2
3186,4.15676,2,2
3187,4.22823,1,2
3188,4.12767,0,2
3189,4.16383,2,2
3190,4.16359,1,2
3191,4.19922,0,2
3192,4.10205,2,2
3193,4.23495,1,2
3194,4.14064,0,2
3195,4.15882,2,2
3196,4.16868,1,2
3197,4.167,0,2
3198,4.15468,2,2
3199,4.17598,1,2
3200,4.17154,0,2
3201,4.14906,2,2
3202,4.16822,1,2
3203,4.16585,0,2
3204,4.14796,2,2
3205,4.16506,1,2
3206,4.20265,0,2
3207,4.14088,2,2
3208,4.17942,1,2
3209,4.14629,0,2
3210,4.19496,2,2
3211,4.1444,1,2
3212,4.17876,0,2
3213,4.15155,2,2
3214,4.17369,1,2
3215,4.15657,0,2
3216,4.19694,2,2
3217,4.14175,1,2
3218,4.17504,0,2
3219,4.17147,2,2
3220,4.17447,1,2
3221,4.15573,0,2
3222,4.15308,2,2
3223,4.22368,1,2
3224,4.1456,0,2
3225,4.15812,2,2
3226,4.16897,1,2
3227,4.1512,0,2
3228,4.16325,2,2
3229,4.22649,1,2
3230,4.10882,0,2
3231,4.16105,2,2
3232,4.17297,1,2
3233,4.17757,0,2
3234,4.18716,2,2
3235,4.13687,1,2
3236,4.25058,0,2
3237,4.0892,2,2
3238,4.17862,1,2
3239,4.16187,0,2
3240,4.16,2,2
3241,4.16232,1,2
3242,4.17198,0,2
3243,4.17621,2,2
3244,4.137,1,2
3245,4.18092,0,2
3246,4.20045,2,2
3247,4.14422,1,2
3248,4.16028,0,2
3249,4.1598,2,2
3250,4.1761,1,2
3251,4.15324,0,2
3252,4.20822,2,2
3253,4.13042,1,2
3254,4.16547,0,2
3255,4.17302,2,2
3256,4.17884,1,2
3257,4.13973,0,2
3258,4.19399,2,2
3259,4.16615,1,2
3260,4.16844,0,2
3261,4.16301,2,2
3262,4.15591,1,2
3263,4.16228,0,2
3264,4.17787,2,2
3265,4.15214,1,2
3266,4.16273,0,2
3267,4.18635,2,2
3268,4.15377,1,2
3269,4.1613,0,2
3270,4.19155,2,2
3271,4.17182,1,2
3272,4.14991,0,2
3273,4.17015,2,2
3274,4.15925,1,2
3275,4.16897,0,2
3276,4.15404,2,2
3277,4.17465,1,2
3278,4.17961,0,2
3279,4.16191,2,2
3280,4.17812,1,2
3281,4.16044,0,2
3282,4.18199,2,2
3283,4.14722,1,2
3284,4.17761,0,2
3285,4.15046,2,2
3286,4.16495,1,2
3287,4.19245,0,2
3288,4.15452,2,2
3289,4.14987,1,2
3290,4.17693,0,2
3291,4.16501,2,2
3292,4.16352,1,2
3293,4.16496,0,2
3294,4.16326,2,2
3295,4.18653,1,2
3296,4.16067,0,2
3297,4.15804,2,2
3298,4.17857,1,2
3299,4.1614,0,2
3300,4.15904,2,2
3301,4.17181,1,2
3302,5.86023,0,2
3303,2.48361,2,2
3304,4.14842,1,2
3305,4.16832,0,2
3306,4.16993,2,2
3307,4.16957,1,2
3308,4.16964,0,2
3309,4.16248,2,2
3310,4.15964,1,2
3311,4.17255,0,2
3312,4.198,2,2
3313,4.1307,1,2
3314,4.16754,0,2
3315,4.17261,2,2
3316,4.15906,1,2
3317,4.16309,0,2
3318,4.18906,2,2
3319,4.17434,1,2
3320,4.14256,0,2
3321,4.16959,2,2
3322,4.1728,1,2
3323,4.16084,0,2
3324,4.16256,2,2
3325,4.23442,1,2
3326,4.10487,0,2
3327,4.168,2,2
3328,4.16684,1,2
3329,4.16232,0,2
3330,4.16268,2,2
3331,4.16824,1,2
3332,4.16906,0,2
3333,4.16962,2,2
3334,4.16443,1,2
3335,4.17233,0,2
3336,4.16819,2,2
3337,4.16425,1,2
3338,4.20107,0,2
3339,4.13873,2,2
3340,4.15359,1,2
3341,4.16265,0,2
3342,4.17147,2,2
3343,4.20312,1,2
3344,4.14354,0,2
3345,4.16027,2,2
3346,4.16082,1,2
3347,4.1641,0,2
3348,4.16812,2,2
3349,4.17028,1,2
3350,4.1659,0,2
3351,4.17309,2,2
3352,4.16606,1,2
3353,4.16855,0,2
3354,4.16122,2,2
3355,4.1685,1,2
3356,4.17548,0,2
3357,4.16263,2,2
3358,4.16393,1,2
3359,4.16709,0,2
3360,4.203,2,2
3361,4.12873,1,2
3362,4.16521,0,2
3363,4.18204,2,2
3364,4.15011,1,2
3365,4.16248,0,2
3366,4.17668,2,2
3367,4.18649,1,2
3368,4.15031,0,2
3369,4.1759,2,2
3370,4.15512,1,2
3371,4.1626,0,2
3372,4.20291,2,2
3373,4.13752,1,2
3374,4.16763,0,2
3375,4.17589,2,2
3376,4.1548,1,2
3377,4.16047,0,2
3378,4.17109,2,2
3379,4.18165,1,2
3380,4.15109,0,2
3381,4.19586,2,2
3382,4.1434,1,2
3383,4.17453,0,2
3384,4.1506,2,2
3385,4.16821,1,2
3386,4.17042,0,2
3387,4.17266,2,2
3388,4.16327,1,2
3389,4.16328,0,2
3390,4.16303,2,2
3391,4.18286,1,2
3392,4.15255,0,2
3393,4.17913,2,2
3394,4.15239,1,2
3395,4.16991,0,2
3396,4.18049,2,2
3397,4.15165,1,2
3398,4.16901,0,2
3399,4.18363,2,2
3400,4.14699,1,2
3401,4.16478,0,2
3402,4.16773,2,2
3403,4.18014,1,2
3404,4.16496,0,2
3405,4.16131,2,2
3406,4.16196,1,2
3407,4.16863,0,2
3408,4.17051,2,2
3409,4.16682,1,2
3410,4.1668,0,2
3411,4.1681,2,2
3412,4.16091,1,2
3413,4.17125,0,2
3414,4.17515,2,2
3415,4.17641,1,2
3416,4.15655,0,2
3417,4.16426,2,2
3418,4.16377,1,2
3419,4.16319,0,2
3420,4.1628,2,2
3421,4.17096,1,2
3422,4.16785,0,2
3423,4.17008,2,2
3424,4.16086,1,2
3425,4.16351,0,2
3426,4.19167,2,2
3427,4.14428,1,2
3428,4.17834,0,2
3429,4.16149,2,2
3430,4.1703,1,2
3431,4.17038,0,2
3432,4.16058,2,2
3433,4.16638,1,2
3434,4.17326,0,2
3435,4.24514,2,2
3436,4.11184,1,2
3437,4.1523,0,2
3438,4.16164,2,2
3439,4.23499,1,2
3440,4.10106,0,2
3441,4.17139,2,2
3442,4.16686,1,2
3443,4.16142,0,2
3444,4.19452,2,2
3445,4.16187,1,2
3446,4.14145,0,2
3447,4.23004,2,2
3448,4.11984,1,2
3449,4.17131,0,2
3450,4.16758,2,2
3451,4.22675,1,2
3452,4.17531,0,2
3453,4.1523,2,2
3454,4.11291,1,2
3455,4.16263,0,2
3456,4.17796,2,2
3457,4.21974,1,2
3458,4.10412,0,2
3459,4.15726,2,2
3460,4.16548,1,2
3461,4.17511,0,2
3462,4.19651,2,2
3463,4.20627,1,2
3464,4.09751,0,2
3465,4.17448,2,2
3466,4.16862,1,2
3467,4.16073,0,2
3468,4.17197,2,2
3469,4.21438,1,2
3470,4.12665,0,2
3471,4.15371,2,2
3472,4.16531,1,2
3473,4.16726,0,2
3474,4.1908,2,2
3475,4.2081,1,2
3476,4.16627,0,2
3477,4.10857,2,2
3478,4.17072,1,2
3479,4.15755,0,2
3480,4.17228,2,2
3481,4.22758,1,2
3482,4.16855,0,2
3483,4.15977,2,2
3484,4.10356,1,2
3485,4.1686,0,2
3486,4.19967,2,2
3487,4.21257,1,2
3488,4.09482,0,2
3489,4.16103,2,2
3490,4.22488,1,2
3491,4.12099,0,2
3492,4.15019,2,2
3493,4.23116,1,2
3494,4.1759,0,2
3495,4.09601,2,2
3496,4.1676,1,2
3497,4.17991,0,2
3498,4.19378,2,2
3499,4.19943,1,2
3500,4.11027,0,2
3501,4.15948,2,2
3502,4.16928,1,2
3503,4.16485,0,2
3504,4.1992,2,2
3505,4.12624,1,2
3506,4.22266,0,2
3507,4.18056,2,2
3508,4.10958,1,2
3509,4.16022,0,2
3510,4.19724,2,2
3511,4.14266,1,2
3512,4.16869,0,2
3513,4.15618,2,2
3514,4.20889,1,2
3515,4.1218,0,2
3516,4.17205,2,2
3517,4.17902,1,2
3518,4.20978,0,2
3519,4.15948,2,2
3520,4.16586,1,2
3521,4.13158,0,2
3522,4.13604,2,2
3523,4.26237,1,2
3524,4.08414,0,2
3525,4.21742,2,2
3526,4.10985,1,2
3527,4.17351,0,2
3528,4.17168,2,2
3529,4.23168,1,2
3530,4.1627,0,2
3531,4.16538,2,2
3532,4.10517,1,2
3533,4.17301,0,2
